Anio,Mes,PaisDestino,DepartamentoOrigen,Producto,Cantidad,ValorMilesDolar,ValorMilesPesos
2016,Agosto,Australia,Caldas,Otros Bananos y Platanos Frescos,5223.73,9.98,28781.6
2016,Agosto,Italia,Bogota,Otros Bananos Secos,100,0.68,1986.2
2016,Agosto,Suecia,Bogota,Otros Bananos Secos,220.59,2.38,6963.82
2016,Agosto,Aruba,Bogota,Otros Bananos y Platanos Frescos,43.19,0.09,273.86
2016,Agosto,Estados Unidos,Antioquia,Banano Bocadillo,85000,71.27,213274.16
2016,Agosto,Estados Unidos,Antioquia,Banano Bocadillo,18.4,0.06,173.98
2016,Julio,Alemania,Bogota,Banano Bocadillo,1145,3.25,9636.39
2016,Julio,Canada,Bogota,Banano Bocadillo,25,0.01,14.64
2016,Julio,Espana,Cundinamarca,Banano Bocadillo,1041,2.84,8295.49
2016,Julio,Estados Unidos,Bogota,Otros Bananos Secos,15,0.36,1054.73
2016,Julio,Francia,Bogota,Banano Bocadillo,2640,7.92,23497.61
2016,Julio,Francia,Cundinamarca,Banano Bocadillo,45479,109.06,321639.8
2016,Julio,Kuwait,Bogota,Banano Bocadillo,30,0.09,252.18
2016,Julio,Panama,Bogota,Platanos Secos,3,0.15,458.27
2016,Julio,Portugal,Bogota,Banano Bocadillo,1818,4.1,12445.93
2016,Julio,Suiza,Bogota,Banano Bocadillo,54,0.29,905.46
2016,Julio,Suiza,Cundinamarca,Banano Bocadillo,21617.28,120.31,357732.82
2016,Julio,Alemania,Magdalena,Cavendish Valery,2424252.4,1182.08,3483207.87
2016,Julio,Belgica,Magdalena,Cavendish Valery,7813483.88,3593.55,1.07E+07
2016,Julio,Curazao,Magdalena,Cavendish Valery,59717,27.98,83252.62
2016,Julio,Espana,Antioquia,Cavendish Valery,39182.4,21.17,62501.48
2016,Julio,Estados Unidos,Magdalena,Cavendish Valery,6654840,3455.55,1.06E+07
2016,Julio,Grecia,Magdalena,Cavendish Valery,622708,292.81,862333.56
2016,Julio,Japon,Magdalena,Cavendish Valery,147381,105.37,311366.29
2016,Julio,Paises Bajos,Magdalena,Cavendish Valery,4122381.68,2041.05,6085322.21
2016,Julio,Reino Unido,Magdalena,Cavendish Valery,6290384,2768.71,8140610.09
2016,Julio,Suiza,Magdalena,Cavendish Valery,280795.68,145.72,441326.56
2016,Julio,Albania,Antioquia,Cavendish Valery,79488,39.74,116382.36
2016,Julio,Alemania,Antioquia,Cavendish Valery,650438,294.18,873846.6
2016,Julio,Belgica,Antioquia,Cavendish Valery,1.54E+07,7192.08,2.13E+07
2016,Julio,Egipto,Antioquia,Cavendish Valery,160370,72.37,212285.19
2016,Julio,Espana,Antioquia,Cavendish Valery,559406,284.33,869755.16
2016,Julio,Estados Unidos,Antioquia,Banano Bocadillo,88212,45.87,134091.89
2016,Julio,Grecia,Antioquia,Cavendish Valery,929856,381.81,1121176.19
2016,Julio,Italia,Antioquia,Cavendish Valery,5150824,2125.84,6275616.49
2016,Julio,Marruecos,Antioquia,Cavendish Valery,200188,83.11,243459.18
2016,Julio,Noruega,Antioquia,Cavendish Valery,899353,412.48,1217849.94
2016,Julio,Paises Bajos,Antioquia,Cavendish Valery,4585734,2001.24,5963086.54
2016,Julio,Portugal,Antioquia,Cavendish Valery,730528,314.13,920777.55
2016,Julio,Reino Unido,Antioquia,Cavendish Valery,3429489.2,1656.83,4906316.77
2016,Julio,Suecia,Antioquia,Cavendish Valery,507838,205.56,607697.21
2016,Julio,Estados Unidos,Antioquia,Banano Bocadillo,17000,13.52,40603.26
2016,Julio,Italia,Bogota,Otros Bananos Secos,560,3.77,11058.27
2016,Julio,Curazao,Magdalena,Cavendish Valery,287280,133.06,408950.28
2016,Julio,Estados Unidos,Antioquia,Banano Bocadillo,85000,71.29,210488.83
2016,Julio,Estados Unidos,Antioquia,Banano Bocadillo,303.4,0.17,505.56
2016,Junio,Alemania,Bogota,Banano Bocadillo,1314,3.72,11581.81
2016,Junio,Aruba,Bogota,Otros Bananos y Platanos Frescos,20,0.02,56.35
2016,Junio,Belgica,Antioquia,Banano Bocadillo,138,0.37,1086.94
2016,Junio,Canada,Antioquia,Banano Bocadillo,15,0.01,15.02
2016,Junio,Emiratos Arabes Unidos,Antioquia,Banano Bocadillo,9,0.05,149.32
2016,Junio,Espana,Bogota,Banano Bocadillo,198,0.52,1563.36
2016,Junio,Espana,Cundinamarca,Banano Bocadillo,891,2.54,7650.72
2016,Junio,Francia,Bogota,Banano Bocadillo,2532,9.63,28417.65
2016,Junio,Francia,Cundinamarca,Banano Bocadillo,24903,57.34,173125.43
2016,Junio,Suiza,Antioquia,Banano Bocadillo,54,0.31,957.53
2016,Junio,Alemania,Magdalena,Cavendish Valery,2618558,1242.42,3717946.67
2016,Junio,Belgica,Cesar,Cavendish Valery,388296,186.52,576294.03
2016,Junio,Belgica,Magdalena,Cavendish Valery,1.38E+07,6699.91,2.00E+07
2016,Junio,Curazao,Magdalena,Cavendish Valery,144688,65.84,197882.41
2016,Junio,Espana,Antioquia,Cavendish Valery,333049.8,179.93,543575.82
2016,Junio,Estados Unidos,Magdalena,Cavendish Valery,2.59E+07,13164.46,3.89E+07
2016,Junio,Grecia,Magdalena,Cavendish Valery,682992,319.73,954660.03
2016,Junio,Japon,Magdalena,Cavendish Valery,290905.12,207.83,619526.33
2016,Junio,Paises Bajos,Magdalena,Cavendish Valery,4173223.88,2070.54,6134391.79
2016,Junio,Reino Unido,Cesar,Cavendish Valery,429519,230.28,711494.27
2016,Junio,Reino Unido,Magdalena,Cavendish Valery,1.03E+07,4889.92,1.47E+07
2016,Junio,Rumania,Magdalena,Cavendish Valery,156729,86.4,263180.66
2016,Junio,Suiza,Magdalena,Cavendish Valery,404654.4,214.78,641248.9
2016,Junio,Albania,Antioquia,Cavendish Valery,116251,58.13,174119.86
2016,Junio,Alemania,Antioquia,Cavendish Valery,1.33E+07,6603.42,1.98E+07
2016,Junio,Alemania,Antioquia,Banano Bocadillo,1915,1.12,3358.57
2016,Junio,Belgica,Antioquia,Cavendish Valery,4.48E+07,21920.78,6.55E+07
2016,Junio,Belgica,Antioquia,Banano Bocadillo,1780,0.96,2905.86
2016,Junio,Egipto,Antioquia,Cavendish Valery,62938,28.41,83641.48
2016,Junio,Emiratos Arabes Unidos,Antioquia,Cavendish Valery,19591,12.2,36675.22
2016,Junio,Espana,Antioquia,Cavendish Valery,1789040,789.68,2379185.03
2016,Junio,Estados Unidos,Antioquia,Cavendish Valery,1.05E+07,5163.61,1.54E+07
2016,Junio,Estados Unidos,Antioquia,Banano Bocadillo,826831,436.68,1306953.07
2016,Junio,Francia,Antioquia,Cavendish Valery,304560,141.26,424934.83
2016,Junio,Grecia,Antioquia,Cavendish Valery,17664,8.53,25631.19
2016,Junio,Italia,Antioquia,Cavendish Valery,4.12E+07,20582.81,6.20E+07
2016,Junio,Malta,Antioquia,Cavendish Valery,337046,156.33,470311.04
2016,Junio,Marruecos,Antioquia,Cavendish Valery,39593,16.22,48732.6
2016,Junio,Noruega,Antioquia,Cavendish Valery,466858,212.93,629730.82
2016,Junio,Paises Bajos,Antioquia,Cavendish Valery,3507524,1581.01,4693066.5
2016,Junio,Polonia,Antioquia,Cavendish Valery,3806606,2046,6174230.13
2016,Junio,Portugal,Antioquia,Cavendish Valery,934654,429.88,1281409.92
2016,Junio,Reino Unido,Antioquia,Cavendish Valery,3.72E+07,19063.6,5.67E+07
2016,Junio,Reino Unido,Antioquia,Banano Bocadillo,21940,11.62,34549.63
2016,Junio,Suecia,Antioquia,Cavendish Valery,303316,122.77,361761.46
2016,Junio,Turquia,Antioquia,Cavendish Valery,52896,33.53,100775.71
2016,Junio,Belgica,Antioquia,Cavendish Valery,379443.2,195.91,574892.93
2016,Junio,Lituania,Valle del Cauca,Otros Bananos Secos,115.2,2.97,8956.56
2016,Junio,Curazao,Magdalena,Cavendish Valery,184680,85.54,251658.03
2016,Junio,Estados Unidos,Antioquia,Banano Bocadillo,119000,99.69,292950.42
2016,Junio,Estados Unidos,Antioquia,Banano Bocadillo,191.6,0.48,1473.84
2016,Mayo,Alemania,Bogota,Banano Bocadillo,1362,3.45,9990.67
2016,Mayo,Aruba,Bogota,Otros Bananos y Platanos Frescos,20,0.02,57.42
2016,Mayo,Aruba,Cundinamarca,Otros Bananos y Platanos Frescos,10,0.01,28.82
2016,Mayo,Belgica,Antioquia,Banano Bocadillo,27.9,0.04,118.14
2016,Mayo,Canada,Bogota,Banano Bocadillo,3,0,5.96
2016,Mayo,Emiratos Arabes Unidos,Antioquia,Banano Bocadillo,72,0.38,1144.14
2016,Mayo,Espana,Cundinamarca,Banano Bocadillo,620,1.72,5000.04
2016,Mayo,Francia,Bogota,Banano Bocadillo,3726,11.18,32063.78
2016,Mayo,Italia,Antioquia,Banano Bocadillo,56,0.28,825.55
2016,Mayo,Portugal,Bogota,Banano Bocadillo,612,1.38,4220.66
2016,Mayo,Suiza,Bogota,Banano Bocadillo,114,0.62,1889.44
2016,Mayo,Alemania,Magdalena,Cavendish Valery,2541445,1214.03,3634360.17
2016,Mayo,Alemania,Magdalena,Otros Bananos Secos,504,2.13,6543.22
2016,Mayo,Belgica,Magdalena,Cavendish Valery,5554052.34,3302.14,9843897.77
2016,Mayo,Belgica,Magdalena,Otros Bananos y Platanos Frescos,20520,11.02,32523.31
2016,Mayo,Belgica,Sucre,Cavendish Valery,43200,23.65,72091.06
2016,Mayo,Curazao,Magdalena,Cavendish Valery,121027,56.14,164599.98
2016,Mayo,Espana,Antioquia,Cavendish Valery,117546,63.5,193140.43
2016,Mayo,Estados Unidos,Magdalena,Cavendish Valery,103680,90.05,271054.39
2016,Mayo,Grecia,Magdalena,Cavendish Valery,602640,281.96,844802.8
2016,Mayo,Japon,Magdalena,Cavendish Valery,189436,135.46,407409.2
2016,Mayo,Paises Bajos,Magdalena,Cavendish Valery,4899069.24,2417.92,7232825.2
2016,Mayo,Paises Bajos,Magdalena,Otros Bananos y Platanos Frescos,20520,7.4,21861.95
2016,Mayo,Reino Unido,Magdalena,Cavendish Valery,1.06E+07,5040.54,1.49E+07
2016,Mayo,Rumania,Magdalena,Cavendish Valery,235094,129.6,390755.45
2016,Mayo,Curazao,Bogota,Otros Bananos y Platanos Frescos,1000,0.61,1817.52
2016,Mayo,Albania,Antioquia,Cavendish Valery,294106,147.27,442143.77
2016,Mayo,Alemania,Antioquia,Cavendish Valery,1.65E+07,7156.65,2.15E+07
2016,Mayo,Alemania,Antioquia,Banano Bocadillo,6288,3.3,9965.78
2016,Mayo,Belgica,Antioquia,Cavendish Valery,3.55E+07,16880.6,5.06E+07
2016,Mayo,Espana,Antioquia,Cavendish Valery,442313,173.27,525554.92
2016,Mayo,Estados Unidos,Antioquia,Cavendish Valery,2.84E+07,11970.22,3.63E+07
2016,Mayo,Estados Unidos,Antioquia,Banano Bocadillo,1304755,726.86,2194725.52
2016,Mayo,Italia,Antioquia,Cavendish Valery,7.15E+07,29515.84,8.85E+07
2016,Mayo,Malta,Antioquia,Cavendish Valery,223344,97.11,293726.9
2016,Mayo,Noruega,Antioquia,Cavendish Valery,1064498,590.2,1798736.45
2016,Mayo,Paises Bajos,Antioquia,Cavendish Valery,3979115,1983.9,5784716.38
2016,Mayo,Polonia,Antioquia,Cavendish Valery,2935179,1577.62,4830493.54
2016,Mayo,Portugal,Antioquia,Cavendish Valery,892234,439.71,1328561.08
2016,Mayo,Reino Unido,Antioquia,Cavendish Valery,2.68E+07,12764.29,3.80E+07
2016,Abril,Espana,Antioquia,Cavendish Valery,360179,169.12,510494.66
2016,Mayo,Reino Unido,Antioquia,Banano Bocadillo,21500,5.92,17535.84
2016,Mayo,Suecia,Antioquia,Cavendish Valery,610118,304.36,926956.46
2016,Mayo,Belgica,Antioquia,Cavendish Valery,301631,182.81,546960.9
2016,Mayo,Aruba,Bogota,Otros Bananos y Platanos Frescos,10.02,0.02,56.67
2016,Mayo,Belgica,Magdalena,Otros Bananos y Platanos Frescos,15878.4,8.44,24756.89
2016,Mayo,Curazao,Magdalena,Cavendish Valery,81648,38.02,112893.07
2016,Mayo,Estados Unidos,Antioquia,Banano Bocadillo,17000,14.3,42218.89
2016,Mayo,Estados Unidos,Antioquia,Banano Bocadillo,44,0.09,258.7
2016,Abril,Alemania,Bogota,Banano Bocadillo,969,2.45,7365.95
2016,Abril,Espana,Cundinamarca,Banano Bocadillo,300,0.8,2430.78
2016,Abril,Francia,Bogota,Banano Bocadillo,5760,15.36,46089.68
2016,Abril,Paises Bajos,Bogota,Banano Bocadillo,6,0.02,55.02
2016,Abril,Suecia,Bogota,Otros Bananos Secos,25.2,0.27,814.64
2016,Abril,Alemania,Magdalena,Cavendish Valery,5850122.2,2805.24,8327286.89
2016,Abril,Belgica,Magdalena,Cavendish Valery,1.20E+07,5640.69,1.67E+07
2016,Abril,Curazao,Magdalena,Cavendish Valery,59717,27.98,86175.86
2016,Abril,Estados Unidos,Magdalena,Cavendish Valery,2.14E+07,10920.26,3.19E+07
2016,Abril,Grecia,Magdalena,Cavendish Valery,1727511,803.53,2394786.25
2016,Abril,Japon,Magdalena,Cavendish Valery,266734,190.74,571942.87
2016,Abril,Paises Bajos,Magdalena,Cavendish Valery,6471153.12,3189.87,9551026.52
2016,Abril,Reino Unido,Magdalena,Cavendish Valery,9570260,4419.07,1.33E+07
2016,Abril,Rumania,Magdalena,Cavendish Valery,193734,106.8,311682.02
2016,Abril,Suiza,Magdalena,Cavendish Valery,795206.4,365,1063281.17
2016,Abril,Chile,Caldas,Otros Bananos y Platanos Frescos,798.6,1.58,4854.97
2016,Abril,Albania,Antioquia,Cavendish Valery,39744,19.98,61098.04
2016,Abril,Alemania,Antioquia,Cavendish Valery,1.07E+07,4416.99,1.33E+07
2016,Abril,Alemania,Antioquia,Banano Bocadillo,9567,4.88,15088.44
2016,Abril,Belgica,Antioquia,Cavendish Valery,2.03E+07,9126.37,2.72E+07
2016,Abril,Estados Unidos,Antioquia,Cavendish Valery,2.82E+07,11461.76,3.47E+07
2016,Abril,Estados Unidos,Antioquia,Banano Bocadillo,1458414,713.18,2140508.1
2016,Abril,Italia,Antioquia,Cavendish Valery,4.02E+07,15760.98,4.72E+07
2016,Abril,Malta,Antioquia,Cavendish Valery,142109,55.38,169796.12
2016,Abril,Noruega,Antioquia,Cavendish Valery,542578,295.2,866201.62
2016,Abril,Paises Bajos,Antioquia,Cavendish Valery,161626,88.38,264424.37
2016,Abril,Portugal,Antioquia,Cavendish Valery,426017,189.03,559824.97
2016,Abril,Reino Unido,Antioquia,Cavendish Valery,4.68E+07,22775.1,6.92E+07
2016,Abril,Reino Unido,Antioquia,Banano Bocadillo,22500,11.39,34729.55
2016,Abril,Suecia,Antioquia,Cavendish Valery,304277,148.51,435773.06
2016,Abril,Belgica,Antioquia,Cavendish Valery,216384,114.49,350855.5
2016,Abril,Belgica,Magdalena,Cavendish Valery,19591,10.15,30846.65
2016,Abril,Estados Unidos,Antioquia,Banano Bocadillo,450,1.07,3160.18
2016,Abril,Paises Bajos,Antioquia,Cavendish Valery,44000,24.62,75508.06
2016,Abril,Suecia,Bogota,Otros Bananos Secos,494.25,6.55,19248.57
2016,Abril,Aruba,Bogota,Otros Bananos y Platanos Frescos,27.55,0.04,112.96
2016,Abril,Curazao,Magdalena,Cavendish Valery,264600,123.55,365340.79
2016,Abril,Estados Unidos,Antioquia,Banano Bocadillo,68000,58.95,175786.58
2016,Marzo,Alemania,Bogota,Banano Bocadillo,1036,2.63,8441.63
2016,Marzo,Aruba,Bogota,Otros Bananos y Platanos Frescos,32,0.04,137.17
2016,Marzo,Belgica,Antioquia,Banano Bocadillo,93,0.13,392.6
2016,Marzo,China,Antioquia,Banano Bocadillo,9,0.01,28.48
2016,Marzo,Emiratos Arabes Unidos,Bogota,Banano Bocadillo,162,0.45,1370.44
2016,Marzo,Espana,Cundinamarca,Banano Bocadillo,684,1.87,5973.29
2016,Marzo,Francia,Bogota,Banano Bocadillo,38572.02,108.87,345495.45
2016,Marzo,Francia,Cundinamarca,Banano Bocadillo,5850,15.93,49185.83
2016,Marzo,Italia,Bogota,Banano Bocadillo,27660,76.06,236518.24
2016,Marzo,Paises Bajos,Bogota,Banano Bocadillo,36.54,0.18,550.21
2016,Marzo,Portugal,Bogota,Banano Bocadillo,792,1.79,5726.93
2016,Marzo,Reino Unido,Bogota,Banano Bocadillo,3,0,3.27
2016,Marzo,Suiza,Bogota,Banano Bocadillo,7019.54,42.27,134093.87
2016,Marzo,Alemania,Magdalena,Cavendish Valery,7896563.9,3526.8,1.11E+07
2016,Marzo,Belgica,Magdalena,Cavendish Valery,1.06E+07,4812.51,1.51E+07
2016,Marzo,Curazao,Magdalena,Cavendish Valery,43524,19.01,58351.9
2016,Marzo,Espana,Magdalena,Cavendish Valery,20482.8,10.77,35764.21
2016,Marzo,Estados Unidos,Magdalena,Cavendish Valery,1.91E+07,9659.94,3.03E+07
2016,Marzo,Grecia,Magdalena,Cavendish Valery,1243389,578.89,1818861.54
2016,Marzo,Japon,Magdalena,Cavendish Valery,280774,200.81,637214.74
2016,Marzo,Paises Bajos,Magdalena,Cavendish Valery,4299033,2132.3,6714854.58
2016,Marzo,Reino Unido,Magdalena,Cavendish Valery,1.12E+07,5274.35,1.65E+07
2016,Marzo,Suiza,Magdalena,Cavendish Valery,553737.6,293.9,920529.71
2016,Marzo,Alemania,Antioquia,Cavendish Valery,4763324,2045.98,6280583.92
2016,Marzo,Alemania,Antioquia,Banano Bocadillo,2020,1.4,4269.09
2016,Marzo,Belgica,Antioquia,Cavendish Valery,3.98E+07,18642.44,5.82E+07
2016,Marzo,Dinamarca,Antioquia,Cavendish Valery,484877,233.65,733416.5
2016,Marzo,Espana,Antioquia,Cavendish Valery,339573,156.25,499396.75
2016,Marzo,Estados Unidos,Antioquia,Cavendish Valery,3.17E+07,13407.25,4.30E+07
2016,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,1479909,803.74,2574341.27
2016,Marzo,Italia,Antioquia,Cavendish Valery,1.98E+07,8457.27,2.64E+07
2016,Marzo,Malta,Antioquia,Cavendish Valery,60912,23.35,71291.48
2016,Marzo,Noruega,Antioquia,Cavendish Valery,542786,295.24,918098.33
2016,Marzo,Paises Bajos,Antioquia,Cavendish Valery,5472182,2662.63,8277337.45
2016,Marzo,Portugal,Antioquia,Cavendish Valery,427356,213.74,665538.7
2016,Marzo,Reino Unido,Antioquia,Cavendish Valery,4.37E+07,21267.11,6.75E+07
2016,Marzo,Reino Unido,Antioquia,Banano Bocadillo,36020,18.46,58863.7
2016,Marzo,Suecia,Antioquia,Cavendish Valery,305351,149.03,463429.56
2016,Marzo,Australia,Caldas,Otros Bananos y Platanos Frescos,5676.8,11.14,35694.8
2016,Marzo,Belgica,Antioquia,Cavendish Valery,183319.2,92.34,290659.64
2016,Marzo,Belgica,Magdalena,Cavendish Valery,19591,10.15,32517.16
2016,Marzo,Aruba,Bogota,Otros Bananos y Platanos Frescos,11.67,0.04,115.34
2016,Marzo,Aruba,Magdalena,Cavendish Valery,20520,9.5,29797.7
2016,Marzo,Curazao,Magdalena,Cavendish Valery,263304,122.23,384000.26
2016,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,119000,113.84,353322.75
2016,Marzo,Costa Rica,Valle del Cauca,Otros Bananos Secos,100.8,1.76,5565.56
2016,Marzo,Estados Unidos,Antioquia,Banano Bocadillo,22,0.04,125.97
2016,Febrero,Alemania,Bogota,Banano Bocadillo,978,2.32,7836.56
2016,Febrero,Belgica,Antioquia,Banano Bocadillo,49.6,0.12,403.93
2016,Febrero,Espana,Cundinamarca,Banano Bocadillo,345,0.91,3013.34
2016,Febrero,Estados Unidos,Bogota,Otros Bananos Secos,2.25,0.09,297.54
2016,Febrero,Francia,Bogota,Banano Bocadillo,2586,8.62,29154.56
2016,Febrero,Francia,Cundinamarca,Banano Bocadillo,29457,67.44,222945.14
2016,Febrero,Italia,Bogota,Banano Bocadillo,19271.37,55.09,183284.43
2016,Febrero,Paises Bajos,Antioquia,Banano Bocadillo,9.16,0.01,33.88
2016,Febrero,Paises Bajos,Bogota,Banano Bocadillo,12,0.04,125.05
2016,Febrero,Reino Unido,Cundinamarca,Banano Bocadillo,3,0,3.34
2016,Febrero,Suiza,Bogota,Banano Bocadillo,2868.48,16.92,56303.23
2016,Febrero,Suiza,Cundinamarca,Banano Bocadillo,408,2.31,7717.53
2016,Febrero,Alemania,Magdalena,Cavendish Valery,4621553,2101.28,7117277.85
2016,Febrero,Belgica,Magdalena,Cavendish Valery,7266606,3256.79,1.10E+07
2016,Febrero,Curazao,Magdalena,Cavendish Valery,99590,49.63,164603.06
2016,Febrero,Dinamarca,Magdalena,Cavendish Valery,159324,80.8,267924.54
2016,Febrero,Espana,Magdalena,Cavendish Valery,39766.9,22.11,73894.79
2016,Febrero,Estados Unidos,Magdalena,Cavendish Valery,2.08E+07,10227.97,3.42E+07
2016,Febrero,Grecia,Magdalena,Cavendish Valery,562464,265.47,899943.67
2016,Febrero,Italia,Magdalena,Cavendish Valery,17760,8.28,28084.68
2016,Febrero,Paises Bajos,Magdalena,Cavendish Valery,4342971.06,2101.23,7116405.38
2016,Febrero,Reino Unido,Magdalena,Cavendish Valery,6473563,3014.15,1.01E+07
2016,Febrero,Suiza,Magdalena,Cavendish Valery,489844.8,259.99,869540.87
2016,Febrero,Alemania,Antioquia,Cavendish Valery,7242229,3230.7,1.09E+07
2016,Febrero,Alemania,Antioquia,Banano Bocadillo,2589,1.34,4525.71
2016,Febrero,Belgica,Antioquia,Cavendish Valery,4.73E+07,22101.95,7.42E+07
2016,Febrero,Costa Rica,Antioquia,Cavendish Valery,28710,15.1,51222.19
2016,Febrero,Dinamarca,Antioquia,Cavendish Valery,907875,437.65,1464894.95
2016,Febrero,Espana,Antioquia,Cavendish Valery,400674,184.94,619640.58
2016,Febrero,Estados Unidos,Antioquia,Cavendish Valery,6224217,2661.26,8815942.38
2016,Febrero,Estados Unidos,Antioquia,Banano Bocadillo,627843,327.46,1091702.86
2016,Febrero,Italia,Antioquia,Cavendish Valery,3.36E+07,14624.56,4.91E+07
2016,Febrero,Malta,Antioquia,Cavendish Valery,93398,39.15,132168.54
2016,Febrero,Noruega,Antioquia,Cavendish Valery,795300,434.04,1462548.55
2016,Febrero,Paises Bajos,Antioquia,Cavendish Valery,4483653,2132.37,7168556.55
2016,Febrero,Portugal,Antioquia,Cavendish Valery,692153,345,1164230.31
2016,Febrero,Reino Unido,Antioquia,Cavendish Valery,2.36E+07,11916.18,3.96E+07
2016,Febrero,Reino Unido,Antioquia,Banano Bocadillo,12290,6.17,20444.65
2016,Febrero,Suecia,Antioquia,Cavendish Valery,386368,188.57,634183.04
2016,Febrero,Belgica,Antioquia,Cavendish Valery,81475.2,41.04,138859.35
2016,Febrero,Belgica,Magdalena,Cavendish Valery,17414,9.22,30506.43
2016,Febrero,Estados Unidos,Antioquia,Otros Bananos Secos,270,10.8,35704.8
2016,Febrero,Curazao,Magdalena,Cavendish Valery,143507,66.47,226638.46
2016,Febrero,Estados Unidos,Antioquia,Banano Bocadillo,85000,81.52,275582.43
2016,Febrero,Estados Unidos,Antioquia,Banano Bocadillo,65.2,0.12,406.56
2016,Enero,Alemania,Bogota,Banano Bocadillo,1303,3.06,9824.48
2016,Enero,Aruba,Bogota,Otros Bananos y Platanos Frescos,20,0.02,66.84
2016,Enero,Belgica,Antioquia,Banano Bocadillo,62,0.26,833
2016,Enero,Espana,Bogota,Banano Bocadillo,67.83,0.14,440.19
2016,Enero,Francia,Bogota,Banano Bocadillo,34611,90.3,298114.07
2016,Enero,Francia,Cundinamarca,Banano Bocadillo,9060,60.83,197128.66
2016,Enero,Italia,Bogota,Banano Bocadillo,13881.45,39.71,125079.03
2016,Enero,Paises Bajos,Bogota,Banano Bocadillo,8.5,0.02,82.88
2016,Enero,Reino Unido,Bogota,Banano Bocadillo,3,0.01,37.47
2016,Enero,Suiza,Bogota,Banano Bocadillo,3317.76,19.57,61650.25
2016,Enero,Alemania,Magdalena,Cavendish Valery,9999067.9,4187.47,1.39E+07
2016,Enero,Belgica,Magdalena,Cavendish Valery,7888566,3441.35,1.14E+07
2016,Enero,Espana,Magdalena,Cavendish Valery,177870,60.72,198921.09
2016,Enero,Francia,Magdalena,Otros Bananos Secos,10000,44.78,146943.19
2016,Enero,Grecia,Magdalena,Cavendish Valery,1285632,544.89,1800821.95
2016,Enero,Italia,Magdalena,Cavendish Valery,17760,8.28,27273.82
2016,Enero,Japon,Magdalena,Cavendish Valery,189475,135.52,446640.37
2016,Enero,Paises Bajos,Magdalena,Cavendish Valery,4926761.06,2414.09,7905887.97
2016,Enero,Reino Unido,Magdalena,Cavendish Valery,1726223,534.3,1756396.16
2016,Enero,Suecia,Magdalena,Cavendish Valery,301300,113.13,373397.96
2016,Enero,Alemania,Antioquia,Cavendish Valery,3554424,1586.79,5214788.83
2016,Enero,Belgica,Antioquia,Cavendish Valery,2.61E+07,12147.94,3.98E+07
2016,Enero,Costa Rica,Antioquia,Cavendish Valery,14340,7.54,25407.98
2016,Enero,Dinamarca,Antioquia,Cavendish Valery,141422,68.17,227018.64
2016,Enero,Espana,Antioquia,Cavendish Valery,121824,42.12,138740.75
2016,Enero,Estados Unidos,Antioquia,Cavendish Valery,4906573,2057.46,6922480.56
2016,Enero,Estados Unidos,Antioquia,Banano Bocadillo,470317,250.93,831659.53
2016,Enero,Italia,Antioquia,Cavendish Valery,1.11E+07,4959.22,1.64E+07
2016,Enero,Noruega,Antioquia,Cavendish Valery,323013,147.2,484538.14
